cardmed,cardrng,mcsuitprob,duprcards,duprgszmax,maxseqsize,winner
10.5,8,0.3333333333333333,3,3,2,1
5.0,7,0.5,4,2,2,1
8.5,12,0.3333333333333333,0,1,2,1
6.0,11,0.5,2,2,2,1
9.0,12,0.6666666666666666,2,2,2,1
5.5,11,0.5,0,1,3,1
4.0,6,0.3333333333333333,2,2,3,1
11.5,9,0.3333333333333333,5,3,1,1
6.5,11,0.3333333333333333,0,1,2,1
6.0,8,0.5,2,2,2,1
7.0,9,0.5,2,2,1,1
6.5,11,0.5,0,1,2,1
7.0,10,0.6666666666666666,2,2,3,1
9.0,12,0.5,2,2,2,1
7.5,12,0.6666666666666666,4,2,1,1
6.0,11,0.5,2,2,2,1
6.5,7,0.5,2,2,2,1
5.5,8,0.5,0,1,4,1
8.0,9,0.3333333333333333,0,1,3,-1
7.0,8,0.3333333333333333,2,2,2,1
6.5,8,0.5,4,2,1,1
9.5,7,0.3333333333333333,2,2,2,1
9.0,12,0.3333333333333333,2,2,1,1
7.0,7,0.6666666666666666,0,1,3,1
4.5,12,0.3333333333333333,4,2,2,1
5.5,9,0.3333333333333333,0,1,3,1
9.0,9,0.5,4,2,2,1
8.5,9,0.5,2,2,2,-1
4.0,11,0.6666666666666666,2,2,1,1
7.5,12,0.5,2,2,3,1
7.5,8,0.5,0,1,3,1
6.5,10,0.3333333333333333,0,1,3,-1
6.0,11,0.3333333333333333,0,1,3,1
5.5,8,0.5,4,2,1,-1
7.5,7,0.3333333333333333,3,3,2,1
8.0,11,0.3333333333333333,2,2,1,-1
6.0,10,0.5,2,2,2,1
5.5,11,0.6666666666666666,0,1,2,-1
7.5,5,0.3333333333333333,2,2,4,1
4.5,8,0.5,0,1,4,1
9.5,8,0.3333333333333333,2,2,2,1
9.0,6,0.6666666666666666,2,2,2,-1
8.5,8,0.3333333333333333,0,1,4,1
8.5,8,0.3333333333333333,2,2,2,-1
5.0,9,0.5,0,1,3,-1
8.5,9,0.3333333333333333,0,1,3,1
3.0,11,0.5,2,2,3,-1
10.5,8,0.3333333333333333,2,2,4,1
7.0,7,0.5,3,3,2,1
5.5,12,0.5,0,1,3,1
7.5,10,0.5,2,2,2,1
6.0,8,0.6666666666666666,4,2,2,1
6.0,9,0.3333333333333333,6,2,1,1
4.5,12,0.5,4,2,2,1
7.5,8,0.8333333333333334,2,2,3,-1
10.0,12,0.3333333333333333,2,2,2,-1
4.5,8,0.5,0,1,2,1
8.0,9,0.6666666666666666,2,2,1,1
5.0,7,0.5,4,2,2,1
7.0,10,0.5,4,2,2,1
6.5,11,0.3333333333333333,4,2,2,1
9.0,10,0.3333333333333333,0,1,2,1
6.0,9,0.3333333333333333,0,1,3,1
5.5,12,0.5,0,1,2,-1
8.0,11,0.8333333333333334,2,2,1,1
4.5,10,0.5,4,2,2,1
6.0,10,0.5,4,2,1,1
10.0,7,0.3333333333333333,2,2,2,-1
7.5,8,0.3333333333333333,4,2,3,1
6.5,5,0.5,2,2,3,1
4.0,8,0.5,2,2,3,-1
7.5,10,0.6666666666666666,0,1,2,-1
7.0,7,0.3333333333333333,2,2,3,-1
7.0,8,0.5,2,2,2,1
7.0,10,0.3333333333333333,0,1,2,1
9.5,6,0.3333333333333333,3,3,3,1
11.5,10,0.6666666666666666,2,2,4,1
3.5,12,0.5,4,2,2,1
8.0,10,0.5,2,2,2,1
5.0,11,0.3333333333333333,2,2,2,-1
9.0,10,0.3333333333333333,2,2,2,-1
7.0,9,0.5,2,2,2,1
9.0,10,0.6666666666666666,0,1,2,-1
8.0,7,0.5,2,2,2,1
10.5,4,0.3333333333333333,4,2,3,-1
10.0,8,0.5,6,4,1,1
10.0,12,0.3333333333333333,2,2,1,1
3.5,8,0.5,2,2,3,1
7.0,10,0.3333333333333333,4,2,1,1
4.5,12,0.3333333333333333,0,1,2,1
9.0,6,0.3333333333333333,3,3,2,1
5.0,7,0.5,0,1,3,1
6.5,9,0.5,2,2,2,1
5.5,11,0.3333333333333333,0,1,3,1
3.0,7,0.5,4,4,1,1
4.5,8,0.5,4,2,1,1
4.0,11,0.3333333333333333,2,2,3,1
8.5,8,0.3333333333333333,2,2,3,1
5.0,8,0.6666666666666666,2,2,2,-1
8.0,10,0.3333333333333333,2,2,2,1
6.0,10,0.3333333333333333,2,2,1,-1
10.5,7,0.5,0,1,4,-1
7.0,10,0.3333333333333333,2,2,2,1
6.5,9,0.3333333333333333,0,1,3,1
9.0,10,0.3333333333333333,2,2,2,-1
6.0,9,0.5,2,2,2,1
7.5,10,0.3333333333333333,0,1,2,-1
8.0,9,0.5,2,2,1,-1
5.0,12,0.5,0,1,2,1
9.0,12,0.6666666666666666,0,1,3,1
5.5,9,0.3333333333333333,2,2,2,-1
7.5,6,0.5,2,2,3,1
9.5,6,0.3333333333333333,2,2,4,1
5.5,10,0.3333333333333333,2,2,2,1
10.0,5,0.5,2,2,3,1
6.0,11,0.5,4,2,2,1
2.5,12,0.5,4,2,3,1
8.0,11,0.5,0,1,1,-1
7.5,8,0.3333333333333333,0,1,4,-1
10.0,8,0.3333333333333333,2,2,2,1
3.5,9,0.3333333333333333,3,3,2,-1
5.5,9,0.3333333333333333,2,2,2,1
7.5,11,0.6666666666666666,0,1,2,-1
5.5,11,0.3333333333333333,4,2,1,-1
8.5,9,0.3333333333333333,2,2,2,1
8.0,5,0.5,4,2,2,-1
6.0,10,0.3333333333333333,2,2,2,1
3.5,7,0.5,2,2,2,1
7.5,9,0.6666666666666666,2,2,2,1
6.0,9,0.5,2,2,2,-1
3.0,8,0.5,4,2,1,-1
2.0,10,0.5,3,3,2,-1
7.0,12,0.3333333333333333,0,1,2,1
9.0,10,0.5,2,2,3,-1
5.5,11,0.5,2,2,1,-1
7.0,6,0.5,4,2,2,1
2.5,3,0.3333333333333333,5,3,2,1
8.0,9,0.5,0,1,3,1
10.0,12,0.3333333333333333,2,2,1,1
7.5,10,0.3333333333333333,2,2,1,1
4.5,7,0.3333333333333333,2,2,3,-1
9.5,8,0.3333333333333333,0,1,3,1
7.5,9,0.5,2,2,2,-1
6.5,10,0.5,0,1,2,1
7.5,12,0.5,4,2,2,-1
7.5,10,0.3333333333333333,0,1,4,1
8.5,8,0.6666666666666666,4,2,2,-1
2.5,12,0.6666666666666666,2,2,3,-1
8.5,4,0.3333333333333333,4,2,3,-1
10.5,5,0.5,2,2,3,1
8.0,9,0.3333333333333333,2,2,2,1
10.0,11,0.6666666666666666,3,3,1,-1
3.5,5,0.5,2,2,3,-1
5.5,7,0.5,2,2,2,1
7.0,9,0.5,4,2,1,1
5.5,9,0.3333333333333333,0,1,3,1
9.5,10,0.5,2,2,2,1
3.5,8,0.3333333333333333,3,3,2,1
3.0,12,0.6666666666666666,3,3,2,1
8.5,9,0.3333333333333333,4,2,2,1
7.0,12,0.5,2,2,1,1
6.5,11,0.5,2,2,3,-1
7.5,9,0.5,2,2,2,-1
3.5,9,0.5,2,2,2,1
2.5,10,0.5,2,2,3,1
6.0,11,0.5,3,3,2,-1
9.0,8,0.5,3,3,2,1
4.0,10,0.5,3,3,1,1
9.0,10,0.5,4,2,2,-1
9.5,12,0.5,2,2,2,1
5.5,11,0.3333333333333333,2,2,2,1
9.5,5,0.3333333333333333,2,2,4,1
7.0,6,0.6666666666666666,2,2,3,1
7.5,11,0.8333333333333334,2,2,2,1
7.0,10,0.5,0,1,2,1
4.0,10,0.3333333333333333,4,2,2,1
5.0,8,0.5,2,2,2,-1
5.5,10,0.5,0,1,3,1
4.5,10,0.3333333333333333,2,2,2,1
9.0,7,0.3333333333333333,0,1,3,-1
10.0,9,0.3333333333333333,2,2,3,1
2.0,12,0.3333333333333333,4,2,2,1
5.0,9,0.3333333333333333,4,2,1,1
5.5,10,0.5,2,2,3,1
5.5,11,0.3333333333333333,2,2,2,1
7.5,10,0.5,0,1,2,1
8.0,12,0.5,4,2,1,1
3.5,11,0.5,0,1,4,1
7.0,8,0.5,4,2,1,1
6.5,9,0.8333333333333334,0,1,2,1
5.0,11,0.3333333333333333,2,2,1,-1
4.5,11,0.3333333333333333,2,2,2,1
9.5,11,0.5,0,1,4,1
5.0,10,0.5,0,1,3,1
6.0,8,0.5,0,1,3,1
6.5,11,0.6666666666666666,2,2,3,1
5.0,10,0.3333333333333333,0,1,2,1
8.0,10,0.5,2,2,3,1
8.5,9,0.5,4,2,2,1
5.5,11,0.3333333333333333,0,1,2,1
6.0,11,0.5,0,1,2,1
7.5,8,0.3333333333333333,2,2,4,1
4.0,6,0.3333333333333333,2,2,4,-1
6.0,11,0.5,0,1,2,1
8.5,7,0.3333333333333333,4,2,2,1
6.0,10,0.3333333333333333,0,1,2,1
11.0,10,0.3333333333333333,2,2,2,1
9.0,12,0.6666666666666666,2,2,1,-1
7.5,5,0.6666666666666666,2,2,3,1
7.5,10,0.3333333333333333,4,2,1,-1
6.5,9,0.3333333333333333,4,2,2,1
4.5,12,0.6666666666666666,0,1,2,1
8.0,10,0.3333333333333333,0,1,2,1
5.5,10,0.3333333333333333,0,1,3,-1
7.5,10,0.5,4,2,1,-1
7.5,12,0.5,0,1,2,1
6.5,12,0.6666666666666666,2,2,2,1
5.5,6,0.5,2,2,3,1
10.0,11,0.6666666666666666,0,1,3,1
7.0,10,0.5,2,2,1,1
4.0,10,0.5,2,2,2,1
7.0,11,0.5,0,1,2,1
4.5,10,0.6666666666666666,0,1,2,1
11.0,10,0.6666666666666666,3,3,2,1
6.0,9,0.5,2,2,3,1
4.5,12,0.5,2,2,1,-1
8.0,11,0.5,2,2,2,-1
5.0,7,0.5,2,2,2,1
9.5,10,0.5,2,2,2,-1
11.0,6,0.5,3,3,1,1
7.5,12,0.3333333333333333,2,2,2,1
9.0,9,0.3333333333333333,2,2,2,-1
8.0,9,0.3333333333333333,0,1,3,-1
11.0,12,0.3333333333333333,2,2,3,-1
4.0,10,0.5,2,2,2,1
8.0,9,0.3333333333333333,2,2,2,1
6.5,10,0.5,0,1,4,1
11.0,9,0.3333333333333333,2,2,2,-1
11.0,6,0.3333333333333333,2,2,3,-1
10.0,11,0.5,2,2,2,-1
11.0,9,0.3333333333333333,2,2,3,-1
7.5,7,0.5,2,2,3,-1
2.0,3,0.5,6,2,2,-1
2.5,12,0.5,2,2,3,-1
10.0,6,0.3333333333333333,2,2,3,1
9.5,12,0.6666666666666666,0,1,3,1
7.5,10,0.5,2,2,2,1
2.5,11,0.5,2,2,3,-1
5.0,10,0.5,2,2,2,1
4.5,8,0.5,2,2,2,-1
8.5,10,0.3333333333333333,2,2,2,1
7.0,10,0.6666666666666666,0,1,2,1
7.0,11,0.3333333333333333,0,1,2,-1
10.5,10,0.5,2,2,2,1
8.0,12,0.3333333333333333,2,2,2,1
8.5,9,0.3333333333333333,2,2,3,1
10.0,9,0.3333333333333333,2,2,3,1
6.0,6,0.5,3,3,1,1
4.5,9,0.5,2,2,2,1
7.5,11,0.5,2,2,2,-1
5.0,8,0.3333333333333333,3,3,2,1
6.5,9,0.5,2,2,2,1
7.5,9,0.8333333333333334,2,2,2,1
8.5,5,0.5,4,2,3,1
6.0,8,0.6666666666666666,4,2,1,-1
3.5,11,0.5,2,2,2,1
9.0,10,0.5,0,1,3,1
7.0,11,0.3333333333333333,4,2,2,1
5.5,10,0.6666666666666666,2,2,3,1
2.5,12,0.3333333333333333,2,2,3,1
9.5,12,0.3333333333333333,2,2,2,-1
7.0,11,0.3333333333333333,5,3,1,1
8.0,10,0.5,2,2,2,-1
5.0,12,0.3333333333333333,0,1,3,1
10.5,11,0.3333333333333333,2,2,2,-1
6.5,10,0.6666666666666666,2,2,2,-1
5.5,12,0.3333333333333333,0,1,3,1
8.5,10,0.5,2,2,2,-1
6.5,4,0.5,2,2,5,-1
5.0,11,0.6666666666666666,0,1,3,1
11.0,6,0.3333333333333333,3,3,3,-1
7.0,9,0.6666666666666666,4,2,2,1
5.0,9,0.3333333333333333,4,2,2,1
6.5,10,0.5,0,1,3,1
7.5,6,0.5,2,2,3,1
6.5,8,0.5,0,1,4,-1
6.0,11,0.5,2,2,1,1
8.5,12,0.5,0,1,2,1
4.5,6,0.3333333333333333,2,2,4,1
8.5,11,0.3333333333333333,2,2,2,-1
4.5,8,0.5,2,2,2,1
8.0,9,0.6666666666666666,3,3,2,-1
6.5,6,0.5,4,2,2,1
7.0,10,0.6666666666666666,2,2,2,1
8.5,11,0.5,2,2,2,-1
6.0,10,0.5,0,1,2,1
8.0,9,0.3333333333333333,2,2,3,1
8.5,12,0.5,2,2,3,1
8.5,8,0.3333333333333333,0,1,4,1
7.5,10,0.3333333333333333,0,1,3,-1
9.0,9,0.5,0,1,3,1
7.5,9,0.6666666666666666,2,2,4,-1
4.5,7,0.5,0,1,4,1
8.5,6,0.3333333333333333,4,2,2,1
10.0,8,0.5,4,2,2,1
4.5,9,0.5,4,2,2,1
4.5,9,0.6666666666666666,2,2,3,1
11.5,8,0.5,3,3,2,-1
9.5,7,0.6666666666666666,2,2,3,1
8.0,10,0.5,2,2,2,-1
10.0,11,0.5,2,2,3,1
8.5,6,0.3333333333333333,2,2,2,1
3.0,11,0.5,2,2,2,1
7.0,9,0.5,2,2,2,-1
2.5,12,0.3333333333333333,2,2,3,1
10.5,10,0.3333333333333333,0,1,4,-1
7.0,12,0.5,2,2,2,1
4.5,11,0.5,0,1,4,-1
6.0,8,0.5,2,2,2,-1
4.5,10,0.3333333333333333,3,3,1,1
7.5,11,0.5,0,1,3,1
6.0,10,0.5,0,1,3,1
5.0,11,0.5,2,2,2,1
5.0,12,0.6666666666666666,2,2,1,1
6.0,10,0.3333333333333333,2,2,2,1
4.0,11,0.3333333333333333,3,3,1,1
9.0,11,0.3333333333333333,0,1,3,1
4.5,8,0.3333333333333333,4,2,2,-1
3.5,10,0.5,2,2,2,1
7.5,9,0.3333333333333333,0,1,2,-1
6.0,9,0.6666666666666666,2,2,2,1
4.5,6,0.5,2,2,3,1
5.0,11,0.3333333333333333,0,1,3,1
8.0,5,0.3333333333333333,5,3,2,-1
11.0,7,0.5,5,3,2,1
7.0,7,0.3333333333333333,2,2,2,-1
9.5,6,0.5,4,2,2,1
9.5,10,0.3333333333333333,2,2,1,1
8.5,9,0.5,2,2,2,1
4.5,6,0.6666666666666666,3,3,2,1
6.5,7,0.3333333333333333,2,2,3,1
9.0,12,0.5,0,1,2,-1
11.5,10,0.6666666666666666,2,2,3,-1
4.0,9,0.6666666666666666,2,2,2,1
3.0,11,0.6666666666666666,2,2,2,1
7.5,7,0.6666666666666666,2,2,3,1
9.5,11,0.5,3,3,2,-1
5.5,9,0.5,2,2,2,1
7.0,11,0.5,2,2,2,1
7.5,8,0.5,0,1,3,1
3.5,12,0.6666666666666666,2,2,2,1
4.5,8,0.5,2,2,2,1
10.0,5,0.5,2,2,3,1
10.0,8,0.5,2,2,2,-1
8.0,11,0.6666666666666666,2,2,1,1
6.0,9,0.5,2,2,2,1
3.5,10,0.3333333333333333,2,2,2,1
6.5,6,0.3333333333333333,4,2,2,1
7.5,7,0.5,2,2,3,-1
6.0,9,0.5,2,2,2,-1
10.0,9,0.3333333333333333,4,2,2,1
7.5,10,0.5,2,2,2,1
5.5,12,0.6666666666666666,0,1,2,1
10.5,6,0.3333333333333333,3,3,2,-1
6.0,8,0.5,2,2,2,1
9.5,7,0.5,2,2,3,1
5.0,10,0.3333333333333333,2,2,2,-1
8.0,8,0.5,0,1,2,1
10.5,10,0.5,2,2,2,1
7.5,9,0.3333333333333333,4,2,1,1
7.5,9,0.3333333333333333,2,2,3,1
5.5,10,0.8333333333333334,2,2,2,-1
8.0,10,0.3333333333333333,0,1,2,1
9.5,11,0.3333333333333333,2,2,2,1
3.5,10,0.3333333333333333,0,1,5,1
11.5,10,0.5,3,3,2,1
3.5,12,0.3333333333333333,2,2,2,-1
5.0,12,0.5,4,2,2,1
4.0,4,0.3333333333333333,3,3,2,-1
6.0,5,0.3333333333333333,3,3,3,-1
10.0,7,0.5,2,2,3,1
7.5,6,0.6666666666666666,2,2,3,1
8.0,11,0.3333333333333333,2,2,2,1
10.5,9,0.5,2,2,4,1
6.0,11,0.5,0,1,2,1
7.5,9,0.5,0,1,4,1
6.5,10,0.5,0,1,2,-1
7.0,9,0.3333333333333333,2,2,2,1
3.0,7,0.5,3,3,2,1
6.0,7,0.3333333333333333,0,1,3,1
5.5,9,0.5,2,2,2,1
9.0,9,0.5,4,2,2,-1
3.0,7,0.3333333333333333,5,3,2,1
8.5,11,0.5,0,1,3,1
6.0,9,0.5,2,2,3,1
4.0,6,0.6666666666666666,2,2,2,-1
7.0,7,0.3333333333333333,2,2,2,1
4.0,7,0.6666666666666666,2,2,3,-1
7.5,9,0.3333333333333333,2,2,3,1
9.0,11,0.5,2,2,2,1
4.0,11,0.3333333333333333,2,2,2,-1
7.0,5,0.3333333333333333,4,2,2,1
3.5,12,0.5,2,2,2,1
5.0,10,0.5,2,2,2,-1
8.0,7,0.3333333333333333,3,3,1,1
6.0,9,0.5,2,2,3,-1
7.0,12,0.5,0,1,2,1
9.0,9,0.5,2,2,2,1
8.0,12,0.5,0,1,2,1
7.5,8,0.3333333333333333,0,1,2,1
5.0,4,0.5,2,2,5,1
7.0,7,0.3333333333333333,2,2,3,1
6.0,8,0.3333333333333333,4,2,2,-1
8.5,12,0.5,2,2,2,1
8.0,5,0.5,3,3,2,1
3.0,5,0.5,3,3,2,1
9.0,6,0.3333333333333333,2,2,4,1
8.0,7,0.5,4,2,2,1
9.5,9,0.5,2,2,3,-1
9.0,11,0.5,2,2,1,-1
10.0,9,0.5,3,3,2,1
9.5,7,0.5,5,3,2,1
4.5,12,0.5,0,1,3,-1
10.5,11,0.5,2,2,3,1
6.0,11,0.6666666666666666,0,1,2,1
7.5,10,0.6666666666666666,2,2,2,1
4.5,6,0.3333333333333333,2,2,4,-1
4.5,6,0.3333333333333333,2,2,3,1
4.0,8,0.5,2,2,3,-1
7.0,12,0.3333333333333333,2,2,2,1
8.0,11,0.3333333333333333,2,2,2,-1
10.5,12,0.5,2,2,2,1
4.5,8,0.5,2,2,3,-1
4.0,8,0.5,2,2,2,1
6.0,12,0.5,0,1,2,1
7.0,10,0.3333333333333333,0,1,2,1
6.0,12,0.3333333333333333,0,1,2,1
9.0,12,0.5,4,2,1,1
3.5,11,0.3333333333333333,2,2,4,-1
8.0,9,0.6666666666666666,2,2,2,1
3.0,6,0.6666666666666666,4,2,1,-1
5.5,11,0.6666666666666666,2,2,2,1
5.5,12,0.5,0,1,3,1
8.5,10,0.5,0,1,3,1
10.5,6,0.5,4,2,2,-1
9.5,9,0.3333333333333333,2,2,2,1
6.5,12,0.5,0,1,2,-1
4.0,8,0.5,2,2,2,1
4.0,5,0.5,2,2,3,1
4.5,6,0.5,2,2,4,1
6.5,9,0.6666666666666666,2,2,2,-1
7.0,10,0.6666666666666666,0,1,2,1
8.5,12,0.5,0,1,2,1
4.5,10,0.5,0,1,4,1
8.5,9,0.3333333333333333,2,2,3,-1
7.5,6,0.5,3,3,2,1
10.5,8,0.5,2,2,2,-1
6.0,8,0.5,2,2,2,-1
10.5,8,0.3333333333333333,2,2,2,1
9.0,11,0.3333333333333333,2,2,2,1
8.0,9,0.3333333333333333,2,2,2,-1
6.0,6,0.5,4,2,2,1
4.5,10,0.5,4,2,2,1
11.5,9,0.5,3,3,1,1
6.5,10,0.6666666666666666,0,1,3,-1
7.0,10,0.5,0,1,2,1
5.5,11,0.3333333333333333,0,1,3,1
5.0,9,0.3333333333333333,0,1,2,1
9.0,11,0.3333333333333333,0,1,3,1
6.5,3,0.5,4,2,4,1
7.5,7,0.5,2,2,3,1
4.5,10,0.5,2,2,3,1
6.0,10,0.6666666666666666,0,1,2,-1
6.0,11,0.5,2,2,2,1
7.0,10,0.6666666666666666,0,1,2,1
8.0,7,0.3333333333333333,2,2,2,-1
8.5,7,0.3333333333333333,0,1,3,-1
8.0,9,0.5,2,2,2,-1
6.0,10,0.8333333333333334,2,2,2,1
3.5,12,0.3333333333333333,2,2,2,1
11.0,9,0.3333333333333333,2,2,2,-1
9.5,8,0.6666666666666666,0,1,2,1
4.0,12,0.3333333333333333,4,2,1,-1
7.0,6,0.6666666666666666,2,2,3,-1
8.5,6,0.5,2,2,3,-1
5.5,11,0.5,4,2,1,1
6.0,9,0.6666666666666666,0,1,3,1
9.0,11,0.6666666666666666,2,2,2,1
4.0,8,0.3333333333333333,3,3,1,1
11.5,9,0.5,4,2,3,-1
7.5,9,0.5,2,2,2,1
9.5,9,0.3333333333333333,0,1,3,1
11.0,12,0.5,2,2,2,1
6.0,12,0.5,0,1,2,1
8.5,8,0.5,2,2,2,-1
4.5,10,0.6666666666666666,2,2,2,1
5.0,12,0.3333333333333333,2,2,1,1
12.5,12,0.5,5,3,2,1
5.5,12,0.3333333333333333,0,1,3,-1
8.0,12,0.6666666666666666,2,2,1,1
4.0,12,0.5,2,2,2,1
5.5,8,0.5,2,2,2,-1
5.5,11,0.5,0,1,3,1
9.0,10,0.3333333333333333,0,1,3,1
8.0,12,0.5,2,2,2,-1
7.5,10,0.3333333333333333,4,2,1,1
5.5,10,0.6666666666666666,0,1,2,-1
7.5,11,0.5,2,2,2,1
7.5,11,0.5,4,2,2,1
9.5,10,0.6666666666666666,0,1,4,-1
9.0,7,0.5,3,3,3,-1
5.0,9,0.3333333333333333,3,3,2,-1
8.0,12,0.3333333333333333,0,1,2,1
5.5,5,0.3333333333333333,4,2,3,1
7.5,9,0.5,2,2,2,1
4.5,8,0.5,2,2,2,-1
5.0,8,0.5,4,2,2,1
6.0,7,0.5,3,3,1,1
7.0,10,0.6666666666666666,2,2,2,1
7.0,12,0.5,4,2,2,1
8.0,10,0.3333333333333333,0,1,2,-1
6.5,7,0.5,2,2,3,1
8.5,6,0.5,4,2,2,-1
8.0,10,0.5,2,2,2,1
9.0,11,0.3333333333333333,2,2,1,1
7.0,11,0.5,0,1,2,1
6.5,7,0.3333333333333333,4,2,2,1
3.5,11,0.5,0,1,4,-1
8.0,12,0.3333333333333333,2,2,1,1
4.0,8,0.5,4,2,2,1
7.5,11,0.3333333333333333,0,1,2,-1
10.0,9,0.3333333333333333,4,2,2,-1
10.5,9,0.5,4,2,2,-1
5.0,10,0.3333333333333333,4,2,2,1
10.5,12,0.3333333333333333,2,2,2,1
7.0,9,0.3333333333333333,2,2,2,-1
8.0,9,0.3333333333333333,0,1,3,-1
12.0,12,0.3333333333333333,3,3,1,1
3.5,12,0.5,2,2,2,-1
8.0,10,0.5,2,2,2,-1
10.5,10,0.3333333333333333,4,2,3,1
7.5,11,0.5,2,2,2,-1
7.0,6,0.3333333333333333,2,2,2,-1
5.0,11,0.5,4,2,2,1
3.0,6,0.3333333333333333,4,2,2,1
2.5,11,0.3333333333333333,2,2,3,1
6.5,12,0.3333333333333333,0,1,3,1
4.5,10,0.6666666666666666,2,2,3,1
8.0,8,0.5,0,1,2,-1
5.5,7,0.5,0,1,4,-1
8.5,11,0.5,2,2,2,1
6.5,8,0.5,2,2,3,1
6.5,5,0.5,2,2,3,1
3.0,9,0.5,3,3,1,1
7.0,7,0.5,4,2,2,1
10.0,10,0.5,2,2,2,-1
7.0,10,0.5,2,2,2,-1
6.0,11,0.5,4,2,1,-1
9.0,11,0.6666666666666666,0,1,3,1
10.0,7,0.5,5,3,1,-1
8.5,11,0.5,2,2,2,1
5.5,9,0.3333333333333333,2,2,2,1
8.5,7,0.5,2,2,3,1
8.0,8,0.5,0,1,2,1
5.5,10,0.5,0,1,4,-1
6.5,8,0.5,0,1,2,-1
10.0,7,0.5,2,2,2,1
8.0,12,0.5,2,2,2,-1
9.5,9,0.3333333333333333,0,1,3,1
8.5,12,0.5,0,1,3,-1
8.5,6,0.5,5,3,1,1
7.5,11,0.5,0,1,3,1
6.5,4,0.5,5,3,2,1
6.0,6,0.5,4,2,2,1
3.0,5,0.6666666666666666,4,2,2,-1
7.0,4,0.5,6,2,1,1
7.0,9,0.3333333333333333,2,2,3,1
4.0,12,0.5,0,1,3,1
9.5,9,0.3333333333333333,2,2,1,1
7.5,10,0.5,2,2,3,1
9.0,11,0.3333333333333333,6,2,1,1
12.0,7,0.3333333333333333,4,2,2,1
9.5,9,0.5,0,1,5,1
7.0,8,0.6666666666666666,0,1,2,-1
5.0,9,0.3333333333333333,2,2,3,1
5.5,10,0.3333333333333333,2,2,2,-1
11.0,7,0.3333333333333333,2,2,2,-1
8.5,11,0.6666666666666666,2,2,2,1
10.0,8,0.3333333333333333,4,2,2,-1
4.5,12,0.5,2,2,2,-1
7.0,10,0.5,3,3,2,1
7.0,10,0.3333333333333333,2,2,1,1
7.0,12,0.3333333333333333,0,1,1,1
11.0,6,0.3333333333333333,4,2,2,-1
10.5,12,0.5,2,2,2,-1
11.0,9,0.5,4,2,1,1
9.5,8,0.5,0,1,5,1
4.0,10,0.3333333333333333,2,2,3,-1
6.5,12,0.5,0,1,2,1
5.5,8,0.6666666666666666,0,1,2,1
7.5,9,0.5,0,1,2,1
6.5,9,0.6666666666666666,0,1,4,-1
9.0,11,0.3333333333333333,4,2,1,1
7.0,5,0.5,2,2,3,1
4.5,10,0.5,3,3,1,1
7.5,7,0.5,2,2,2,1
3.5,9,0.6666666666666666,2,2,3,-1
7.5,11,0.3333333333333333,4,2,2,1
8.0,7,0.3333333333333333,2,2,2,1
11.0,12,0.3333333333333333,2,2,4,-1
7.0,12,0.5,2,2,2,1
8.0,8,0.5,2,2,2,1
9.5,10,0.6666666666666666,0,1,3,1
12.0,7,0.3333333333333333,4,2,3,1
4.0,9,0.3333333333333333,2,2,1,1
2.5,7,0.3333333333333333,2,2,4,1
6.5,10,0.5,2,2,1,1
6.0,12,0.5,0,1,2,1
10.0,8,0.5,2,2,2,1
8.0,10,0.5,0,1,3,1
4.0,9,0.3333333333333333,2,2,2,1
5.0,9,0.5,2,2,3,1
5.5,7,0.5,0,1,4,1
6.0,6,0.5,5,3,2,1
6.5,11,0.3333333333333333,0,1,2,1
9.5,10,0.6666666666666666,4,2,2,1
3.5,5,0.6666666666666666,3,3,3,-1
5.5,11,0.3333333333333333,4,2,1,-1
4.5,11,0.3333333333333333,3,3,2,-1
12.5,8,0.3333333333333333,3,3,2,1
10.5,12,0.3333333333333333,0,1,4,1
3.5,8,0.3333333333333333,2,2,4,-1
2.0,6,0.5,4,2,2,-1
10.0,9,0.5,2,2,2,1
5.5,8,0.3333333333333333,4,2,2,1
8.0,11,0.3333333333333333,0,1,2,-1
2.0,4,0.6666666666666666,4,2,2,1
7.5,11,0.5,4,2,2,1
8.5,9,0.5,2,2,4,-1
8.0,9,0.5,2,2,2,1
10.0,10,0.5,0,1,3,1
8.0,8,0.3333333333333333,3,3,2,1
8.5,11,0.6666666666666666,0,1,3,-1
9.5,5,0.5,2,2,4,-1
10.5,11,0.5,2,2,3,1
8.5,10,0.5,3,3,2,1
5.0,8,0.5,3,3,2,-1
9.0,11,0.5,2,2,2,-1
7.5,9,0.3333333333333333,3,3,3,1
5.0,9,0.6666666666666666,2,2,2,-1
9.5,8,0.3333333333333333,2,2,3,1
8.5,10,0.5,2,2,2,1
4.0,11,0.3333333333333333,2,2,2,1
8.5,9,0.5,0,1,4,1
3.5,10,0.5,0,1,4,1
10.0,6,0.3333333333333333,4,2,2,1
8.5,6,0.5,2,2,3,1
5.0,10,0.3333333333333333,2,2,2,1
5.5,8,0.6666666666666666,4,2,3,-1
9.0,9,0.5,2,2,3,-1
4.5,7,0.3333333333333333,4,2,2,1
3.5,11,0.3333333333333333,2,2,2,1
7.0,11,0.5,4,2,2,-1
6.5,9,0.5,2,2,3,1
2.0,9,0.3333333333333333,4,2,2,-1
3.5,5,0.3333333333333333,2,2,4,1
5.0,8,0.5,4,2,1,1
7.0,8,0.3333333333333333,2,2,3,1
